"race_id","name","year","age","m_f","run_time","bike_time","swim_time","final_time","high_temp","low_temp"
5126,"Ironman Louisville",2011,30,"F",14217,21215,4217,40159,88.00,70.00
5126,"Ironman Louisville",2011,30,"F",13426,22456,3919,40273,88.00,70.00
5126,"Ironman Louisville",2011,40,"F",13227,22276,4326,40365,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",16258,19604,4052,40392,88.00,70.00
5126,"Ironman Louisville",2011,50,"M",15602,19762,4440,40448,88.00,70.00
5126,"Ironman Louisville",2011,55,"M",15993,19916,4049,40569,88.00,70.00
5126,"Ironman Louisville",2011,35,"F",14451,20803,5102,40906,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",15014,20735,4495,40933,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",15287,21046,4042,40987,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",16413,19623,4414,41030,88.00,70.00
5126,"Ironman Louisville",2011,45,"F",13682,23182,4343,41717,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",16255,20458,4042,41791,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",16011,20698,4335,41734,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",15036,20971,5226,41799,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",16130,20618,4457,41811,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",17010,20278,3875,42056,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",16815,21099,3814,42180,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",15136,22733,214920,42175,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",18504,19866,200400,42296,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",16605,21226,4312,42987,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",16739,20965,4570,43015,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",14459,20275,207120,38831,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",14032,20347,3795,38885,88.00,70.00
5126,"Ironman Louisville",2011,30,"F",13056,20805,4595,39106,88.00,70.00
5126,"Ironman Louisville",2011,55,"M",13536,19936,5130,39167,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",14009,20228,4191,39168,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",14648,19901,4211,39295,88.00,70.00
5126,"Ironman Louisville",2011,55,"M",14454,20595,3727,39325,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",14561,19957,4271,39540,88.00,70.00
5126,"Ironman Louisville",2011,50,"M",14110,20075,4925,39878,88.00,70.00
5126,"Ironman Louisville",2011,25,"F",14852,21112,214980,40017,88.00,70.00
5126,"Ironman Louisville",2011,55,"M",18111,20675,3957,43323,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",16642,22756,209640,43384,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",15443,21295,6077,43580,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",14912,23531,4611,43690,88.00,70.00
5126,"Ironman Louisville",2011,45,"F",15643,23110,4329,43704,88.00,70.00
5126,"Ironman Louisville",2011,35,"F",15867,22652,4654,43796,88.00,70.00
5126,"Ironman Louisville",2011,40,"F",16074,23169,4141,43960,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",14931,23995,5138,46355,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",19860,21428,4297,46420,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",18407,22402,4599,46548,88.00,70.00
5126,"Ironman Louisville",2011,60,"M",21037,20953,3889,46529,88.00,70.00
5126,"Ironman Louisville",2011,50,"F",19846,21830,4300,46745,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",16953,23331,5359,46844,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",17762,22763,4562,45751,88.00,70.00
5126,"Ironman Louisville",2011,30,"F",16271,23496,4910,45893,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",19743,21084,4373,45986,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",17889,22666,4843,46013,88.00,70.00
5126,"Ironman Louisville",2011,55,"F",17028,23716,4692,46079,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",18897,22074,4086,46101,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",17283,22626,5342,46191,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",16884,23615,4366,46209,88.00,70.00
5126,"Ironman Louisville",2011,50,"M",18549,22922,4724,47239,88.00,70.00
5126,"Ironman Louisville",2011,40,"F",17850,23891,4397,47459,88.00,70.00
5126,"Ironman Louisville",2011,50,"F",16872,23222,4060,44900,88.00,70.00
5126,"Ironman Louisville",2011,35,"F",18164,22217,4166,45251,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",20789,19205,4288,45335,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",16252,23135,5119,45530,88.00,70.00
5126,"Ironman Louisville",2011,35,"F",16948,23240,4579,45494,88.00,70.00
5126,"Ironman Louisville",2011,55,"M",17546,22663,4578,45573,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",18858,23119,5696,48620,88.00,70.00
5126,"Ironman Louisville",2011,30,"F",18293,25136,4480,48745,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",18621,25171,4064,48751,88.00,70.00
5126,"Ironman Louisville",2011,35,"F",19207,23516,4931,48773,88.00,70.00
5126,"Ironman Louisville",2011,30,"F",19050,24163,4777,49279,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",20764,24288,4329,50909,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",20469,22508,3973,47817,88.00,70.00
5126,"Ironman Louisville",2011,30,"F",18948,24118,4129,47867,88.00,70.00
5126,"Ironman Louisville",2011,30,"F",18373,23135,5523,48031,88.00,70.00
5126,"Ironman Louisville",2011,25,"F",17480,23974,5676,48131,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",15455,27615,4524,48343,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",18593,23008,5536,48407,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",16772,25675,5126,48504,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",18554,25092,5602,51673,88.00,70.00
5126,"Ironman Louisville",2011,35,"F",20702,25793,4700,52016,88.00,70.00
5126,"Ironman Louisville",2011,40,"F",21394,26107,4981,53621,88.00,70.00
5126,"Ironman Louisville",2011,25,"F",23899,25287,3773,54048,88.00,70.00
5126,"Ironman Louisville",2011,50,"F",21136,26799,5411,54108,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",22104,21314,5135,49443,88.00,70.00
5126,"Ironman Louisville",2011,40,"F",18057,25062,5450,49555,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",21268,23258,3966,49554,88.00,70.00
5126,"Ironman Louisville",2011,30,"F",21510,22075,5483,50001,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",21084,24813,5568,52310,88.00,70.00
5126,"Ironman Louisville",2011,35,"F",21518,26568,4794,54469,88.00,70.00
5126,"Ironman Louisville",2011,40,"F",20831,26718,5603,54557,88.00,70.00
5126,"Ironman Louisville",2011,35,"F",19740,28461,5302,54748,88.00,70.00
5126,"Ironman Louisville",2011,40,"F",21942,27124,4633,54896,88.00,70.00
5126,"Ironman Louisville",2011,40,"F",23996,25180,4292,55007,88.00,70.00
5126,"Ironman Louisville",2011,30,"F",21711,26827,5720,55271,88.00,70.00
5126,"Ironman Louisville",2011,55,"M",23958,24778,5343,55272,88.00,70.00
5126,"Ironman Louisville",2011,30,"F",21391,29597,4273,56503,88.00,70.00
5126,"Ironman Louisville",2011,35,"F",25687,25826,4058,56769,88.00,70.00
5126,"Ironman Louisville",2011,55,"M",23160,28214,4089,56981,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",17444,21574,4319,44052,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",17716,21399,4232,44024,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",16898,21774,4764,44373,88.00,70.00
5126,"Ironman Louisville",2011,50,"M",15725,22903,4675,44395,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",16911,22305,4270,44462,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",18057,21169,4707,44846,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",17292,21658,4660,44853,88.00,70.00
5126,"Ironman Louisville",2011,0,"Pro",10346,16750,195360,30635,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",11843,18173,198600,33703,88.00,70.00
5126,"Ironman Louisville",2011,0,"Pro",12453,17482,199500,33601,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",10913,18080,208980,32845,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",11836,17548,196680,33029,88.00,70.00
5126,"Ironman Louisville",2011,0,"Pro",10522,16545,186420,30456,88.00,70.00
5126,"Ironman Louisville",2011,18,"M",11518,18204,3654,33878,88.00,70.00
5126,"Ironman Louisville",2011,0,"Pro",10377,16987,193140,30875,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",11428,18203,3744,33802,88.00,70.00
5126,"Ironman Louisville",2011,0,"Pro",12121,17874,200520,33699,88.00,70.00
5126,"Ironman Louisville",2011,18,"M",11518,18161,3736,34006,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",12139,18035,3677,34260,88.00,70.00
5126,"Ironman Louisville",2011,0,"Pro",11957,19367,180840,34694,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",11887,18401,209820,34271,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",12561,18291,180240,34259,88.00,70.00
5126,"Ironman Louisville",2011,18,"M",11625,19090,198840,34370,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",11747,18622,3626,34330,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",11565,19135,199560,34404,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",12282,18977,178260,34741,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",12319,18214,3830,34897,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",13035,17859,208380,34718,88.00,70.00
5126,"Ironman Louisville",2011,18,"M",12078,18005,4100,34805,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",12520,18305,3732,34954,88.00,70.00
5126,"Ironman Louisville",2011,0,"Pro",11930,19323,194820,34828,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",12883,18423,178740,34815,88.00,70.00
5126,"Ironman Louisville",2011,50,"M",11316,18766,4241,34849,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",13009,18262,198720,34964,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",12228,18571,3638,34928,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",12168,18352,3956,34974,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",13033,17954,3703,35049,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",11763,19419,212340,35196,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",12477,18819,207900,35182,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",12850,18766,180540,35146,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",12349,18961,202020,35148,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",12882,17960,4096,35276,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",13616,17492,214680,35202,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",12933,18329,3665,35498,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",12770,18510,3779,35514,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",12930,18547,3625,35438,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",13125,18209,212580,35371,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",11817,19234,3989,35542,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",12790,18862,214140,35576,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",13630,18100,192900,35336,88.00,70.00
5126,"Ironman Louisville",2011,0,"Pro",12687,19215,207420,35766,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",12105,19157,3866,35556,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",13203,18546,208920,35637,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",12593,19203,203400,35649,88.00,70.00
5126,"Ironman Louisville",2011,0,"Pro",12389,19084,3684,35560,88.00,70.00
5126,"Ironman Louisville",2011,18,"M",13345,18427,213060,35807,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",13235,17961,4084,35617,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",12732,19086,210600,35863,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",13158,18559,3735,35839,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",12679,19061,3795,36037,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",13021,18982,3687,36036,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",12312,18924,4219,35903,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",12596,19073,3950,36037,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",12385,19779,197940,35951,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",13040,18694,3690,36020,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",13040,18944,213060,35977,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",12182,18918,4074,35875,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",12126,19488,3915,36088,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",13314,18692,3718,36125,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",12665,19119,3887,36040,88.00,70.00
5126,"Ironman Louisville",2011,0,"Pro",13158,19262,197520,36094,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",12321,19677,3760,36365,88.00,70.00
5126,"Ironman Louisville",2011,0,"Pro",12588,19547,3738,36254,88.00,70.00
5126,"Ironman Louisville",2011,0,"Pro",13059,19281,207660,36160,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",13915,18390,210060,36259,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",12613,19865,208320,36386,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",12764,18442,4611,36406,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",13007,19394,213180,36426,88.00,70.00
5126,"Ironman Louisville",2011,0,"Pro",13428,18827,3736,36407,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",13307,18868,3764,36434,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",13384,19480,190020,36545,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",12434,18818,4608,36446,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",12802,19270,3915,36432,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",13607,18794,201780,36465,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",13718,18746,3651,36564,88.00,70.00
5126,"Ironman Louisville",2011,0,"Pro",13344,19820,180900,36572,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",13127,19167,3681,36671,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",13091,19199,3943,36744,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",13500,19004,209520,36731,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",11666,19908,4770,36776,88.00,70.00
5126,"Ironman Louisville",2011,50,"M",13243,19670,208140,36794,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",12374,19877,4114,36788,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",13543,19412,202140,36799,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",14184,18293,3729,36676,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",14311,18841,195840,36814,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",12905,19844,3681,36832,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",14838,18328,191700,36830,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",12412,19798,3825,36824,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",14670,18198,3632,36892,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",13677,19244,207240,36837,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",13325,18754,4319,36871,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",13359,19224,3873,36917,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",13419,19941,176280,36960,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",14616,17794,4048,37051,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",13454,19335,210060,36885,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",14003,18446,4203,37030,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",13962,18962,3665,36993,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",13067,19785,3731,37061,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",13218,19379,4054,37088,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",13788,19053,3606,37137,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",13418,19152,4132,37067,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",12964,19924,3708,37121,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",12955,19876,3822,37157,88.00,70.00
5126,"Ironman Louisville",2011,0,"Pro",14922,18038,3747,37201,88.00,70.00
5126,"Ironman Louisville",2011,50,"M",13170,19280,4129,37218,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",13757,19542,214620,37247,88.00,70.00
5126,"Ironman Louisville",2011,30,"F",12935,20376,214740,37244,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",13812,18988,4050,37317,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",12589,20206,4033,37322,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",13464,18785,4392,37421,88.00,70.00
5126,"Ironman Louisville",2011,0,"Pro",13221,20384,200400,37343,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",12306,20712,3872,37438,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",12796,19790,4195,37479,88.00,70.00
5126,"Ironman Louisville",2011,50,"M",13803,18990,4094,37448,88.00,70.00
5126,"Ironman Louisville",2011,18,"M",14729,18628,212940,37345,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",13123,19900,3845,37365,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",13139,20003,3684,37515,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",13852,19523,3662,37471,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",14384,18717,4039,37523,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",13849,18809,4484,37570,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",12762,20211,3855,37557,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",12915,19936,4220,37576,88.00,70.00
5126,"Ironman Louisville",2011,25,"F",14498,19578,185280,37609,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",13769,19816,200400,37594,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",13725,19858,3705,37712,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",13837,19415,3831,37561,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",13277,19573,4232,37663,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",14892,19121,190920,37724,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",14261,19764,187020,37805,88.00,70.00
5126,"Ironman Louisville",2011,50,"M",13724,19804,3766,37840,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",13373,19794,3986,37741,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",12948,20954,207180,37822,88.00,70.00
5126,"Ironman Louisville",2011,25,"F",12077,22131,193500,37895,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",13192,19697,4292,37873,88.00,70.00
5126,"Ironman Louisville",2011,40,"F",13450,20017,4061,37955,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",12588,20208,4506,37957,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",14271,19376,3640,37934,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",14254,19278,3991,37956,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",14249,18867,4412,37956,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",14310,19826,206460,38041,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",13281,20079,4018,37989,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",13600,20112,3834,38010,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",14278,19037,4241,38099,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",13572,19416,4582,38165,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",14352,18840,4070,37985,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",12708,20586,3949,38055,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",13636,20049,3848,38093,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",14252,19803,180660,38053,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",13935,20432,187080,38046,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",13778,20278,194160,38062,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",13056,20381,3991,38224,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",13868,19482,4178,38188,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",14454,19476,3921,38241,88.00,70.00
5126,"Ironman Louisville",2011,25,"F",14156,20765,176580,38219,88.00,70.00
5126,"Ironman Louisville",2011,50,"M",13285,19601,4561,38322,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",14095,19726,3757,38351,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",13192,20246,4164,38351,88.00,70.00
5126,"Ironman Louisville",2011,50,"M",14564,19281,3797,38348,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",14055,19716,3932,38333,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",14756,19150,3814,38278,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",14073,19947,3735,38370,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",13763,20505,3620,38380,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",13215,19217,5393,38452,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",13030,20527,4242,38497,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",15386,18748,3864,38387,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",14727,18496,4705,38505,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",13607,19869,4246,38460,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",14770,19617,3631,38442,88.00,70.00
5126,"Ironman Louisville",2011,30,"F",12444,21752,3879,38518,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",13352,20279,4482,38551,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",13580,20084,4408,38581,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",15308,19607,181440,38599,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",14350,19477,4176,38585,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",14981,20113,4208,40046,88.00,70.00
5126,"Ironman Louisville",2011,18,"M",13970,19909,4149,38621,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",14573,20014,208620,38635,88.00,70.00
5126,"Ironman Louisville",2011,40,"F",14075,20869,4589,40154,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",15008,20273,4248,40054,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",14696,20761,4050,40100,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",16160,19147,4223,40151,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",13989,21060,4350,40108,88.00,70.00
5126,"Ironman Louisville",2011,50,"M",15636,19569,4185,40131,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",15054,20735,3799,40130,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",13773,20573,5213,40089,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",14574,20985,4012,40207,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",13192,21487,4578,40196,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",14485,20078,4493,40242,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",14948,20855,3834,40232,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",14349,20842,4357,40217,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",14686,20534,3847,40177,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",15499,19678,4263,40236,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",13883,21345,4319,40210,88.00,70.00
5126,"Ironman Louisville",2011,35,"F",15505,20990,202800,40262,88.00,70.00
5126,"Ironman Louisville",2011,35,"F",15635,20254,3612,40255,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",14738,20863,3950,40270,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",14153,21212,4187,40221,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",13580,21213,4803,40318,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",16686,19331,3720,40316,88.00,70.00
5126,"Ironman Louisville",2011,35,"F",14847,20905,4040,40271,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",15364,20507,3991,40301,88.00,70.00
5126,"Ironman Louisville",2011,40,"F",14224,20878,4602,40336,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",14580,20097,4860,40340,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",13523,21699,4374,40325,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",14283,21193,4238,40340,88.00,70.00
5126,"Ironman Louisville",2011,40,"M",15450,20394,3965,40382,88.00,70.00
5126,"Ironman Louisville",2011,35,"F",16268,20293,195600,40395,88.00,70.00
5126,"Ironman Louisville",2011,30,"M",14448,20629,4375,40376,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",13929,21344,4416,40408,88.00,70.00
5126,"Ironman Louisville",2011,25,"M",14465,21088,4341,40397,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",14325,21097,4333,40441,88.00,70.00
5126,"Ironman Louisville",2011,45,"M",16982,19500,199500,40410,88.00,70.00
5126,"Ironman Louisville",2011,35,"M",15310,20674,3921,40417,88.00,70.00
